artist,track,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,genre
Dave Brubeck,Blue Rondo à la Turk,0.815,0.584,403693,0.387,0.182,7,0.112,-12.666,0.0397,113.257,4,0.438,jazz
Tito Puente,Oye Como Va,0.743,0.696,272547,0.728,0.0537,7,0.0835,-6.937,0.034,124.092,4,0.964,jazz
Nat King Cole,L-O-V-E - 2000 Digital Remaster,0.694,0.574,153467,0.187,0,11,0.0792,-14.762,0.0738,77.859,4,0.704,jazz
Keith Jarrett,Pretty Ballad,0.861,0.404,210066,0.0602,0.901,11,0.703,-26.459,0.0422,106.82,3,0.146,jazz
Hugh Masekela,Grazing In the Grass,0.517,0.672,157000,0.648,0.893,7,0.274,-7.934,0.027,107.498,4,0.918,jazz
Benny Goodman,Don't Be That Way,0.87,0.689,201587,0.267,0.866,7,0.0766,-11.567,0.0728,162.677,4,0.72,jazz
Bill Dixon,Valentina Di Sera,0.572,0.36,187573,0.326,0.881,2,0.0946,-17.865,0.064,77.114,3,0.361,jazz
Charles Mingus,Self-Portrait In Three Colours,0.98,0.224,186707,0.0937,0.784,10,0.107,-15.641,0.0343,168.418,3,0.098,jazz
Charlie Parker,All the Things You Are,0.961,0.549,169533,0.0827,0.553,8,0.11,-17.664,0.0506,127.4,4,0.484,jazz
Bix Beiderbecke,Clarinet Marmalade,0.991,0.779,192773,0.452,0.818,5,0.0828,-10.351,0.0504,125.229,4,0.965,jazz
Stanley Turrentine,Journey Into Melody - 2007 Digital Remaster,0.946,0.505,294940,0.159,0.0127,7,0.218,-11.235,0.0336,59.385,4,0.205,jazz
Ibrahim Maalouf,Doubts 2,0.971,0.428,294587,0.212,0.73,0,0.169,-15.442,0.032,98.096,3,0.312,jazz
Esbjörn Svensson Trio,Where We Used To Live,0.871,0.421,265320,0.0867,0.429,0,0.115,-18.732,0.037,95.438,4,0.0718,jazz
Miles Davis,Miles Runs the Voodoo Down,0.249,0.534,841747,0.524,0.418,10,0.096,-9.931,0.0332,118.84,4,0.581,jazz
Art Tatum,I Cover The Waterfront - Digitally Remastered 97,0.993,0.491,152267,0.126,0.916,7,0.127,-22.607,0.0371,108.924,4,0.345,jazz
The Nels Cline Singers,King Queen,0.000299,0.505,439107,0.717,0.67,7,0.0802,-9.987,0.0476,114.505,3,0.533,jazz
Sonny Rollins,God Bless the Child - Remastered,0.913,0.493,447560,0.0421,0.173,2,0.0777,-18.071,0.0347,102.074,4,0.161,jazz
"Oscar Brown, Jr.",Dat Dere,0.761,0.628,170933,0.468,0,7,0.0991,-11.806,0.0852,113.455,4,0.655,jazz
Mahavishnu Orchestra,Vital Transformation - Remastered,0.000602,0.319,375840,0.863,0.631,6,0.0608,-10.515,0.0601,143.87,4,0.646,jazz
Horace Silver,Song For My Father (Rudy Van Gelder Edition) [1999 - Remastered],0.794,0.742,438280,0.671,0.00441,5,0.122,-8.142,0.0407,127.359,4,0.574,jazz
Lee Morgan,The Sidewinder - 1999 - Remaster,0.446,0.473,625293,0.67,3.15e-06,8,0.0957,-7.756,0.0353,152.484,4,0.807,jazz
Thelonious Monk,Just a Gigolo,0.981,0.561,147693,0.113,0.934,8,0.137,-17.493,0.13,140.215,4,0.0906,jazz
Frank Sinatra,In The Wee Small Hours Of The Morning,0.831,0.255,179000,0.111,0.000402,0,0.0988,-14.296,0.0324,103.318,5,0.0987,jazz
Keith Jarrett,Rotation,0.763,0.349,661413,0.516,0.000262,7,0.43,-13.235,0.0457,78.549,4,0.51,jazz
Nat King Cole,Let There Be Love,0.873,0.642,166960,0.196,0.00366,0,0.0907,-17.25,0.0359,119.619,4,0.249,jazz
Herbie Hancock,Chameleon,0.104,0.581,941360,0.672,0.856,8,0.0458,-8.279,0.0602,111.154,4,0.806,jazz
Stan Getz,Samba Triste,0.706,0.645,287760,0.154,0.216,9,0.116,-24.426,0.0983,142.836,4,0.68,jazz
Koop,Koop Island Blues,0.727,0.571,272760,0.542,0.0339,10,0.373,-9.033,0.0304,158.001,4,0.539,jazz
Chet Baker,That Old Feeling,0.633,0.643,183893,0.175,4.24e-05,5,0.143,-16.813,0.0391,78.031,4,0.642,jazz
Max Roach,Driva'man,0.753,0.541,318000,0.198,3.4e-05,0,0.295,-13.721,0.0414,99.395,5,0.542,jazz
Jelly Roll Morton,Doctor Jazz,0.989,0.72,207267,0.333,0.742,1,0.434,-14.227,0.0493,99.639,4,0.918,jazz
Snarky Puppy,Gretel - Live,0.0672,0.3,260813,0.474,0.943,9,0.0848,-8.053,0.0438,120.053,5,0.0833,jazz
Kenny Garrett,Before It's Time To Say Goodbye,0.857,0.364,317946,0.114,0.635,1,0.0839,-16.552,0.0333,117.715,3,0.0581,jazz
Kris Bowers,Wake The Neighbors,0.00998,0.464,331547,0.845,0.736,0,0.304,-9.327,0.0635,160.16,4,0.174,jazz
Rudresh Mahanthappa,The General,0.449,0.493,505213,0.508,0.838,2,0.0488,-11.359,0.0879,134.273,3,0.542,jazz
Michel Petrucciani,Brazillian Suite,0.806,0.533,384733,0.434,0.907,8,0.102,-19.235,0.0301,107.892,4,0.742,jazz
Miles Davis,Freddie Freeloader,0.703,0.638,586400,0.186,0.00103,8,0.118,-15.831,0.0347,128.372,4,0.505,jazz
Cannonball Adderley,"Mercy, Mercy, Mercy - Live",0.702,0.398,308507,0.275,0.151,10,0.978,-16.175,0.0386,170.076,4,0.428,jazz
Frank Sinatra,The Way You Look Tonight,0.823,0.556,201200,0.371,0,5,0.348,-8.635,0.033,132.901,4,0.491,jazz
Duke Ellington,"Take The ""A"" Train",0.956,0.592,173267,0.35,0.828,0,0.105,-11.249,0.0384,169.226,4,0.697,jazz
Sun Ra,Enlightenment,0.734,0.501,305439,0.303,0.000123,9,0.139,-10.722,0.0367,130.031,4,0.524,jazz
Thelonious Monk,Monk's Dream - Take 8,0.572,0.698,385467,0.278,0.0233,5,0.105,-15.425,0.0508,81.079,4,0.761,jazz
Albert Mangelsdorff,Triplicity,0.878,0.509,351307,0.52,0.893,5,0.711,-14.876,0.0978,104.211,4,0.709,jazz
Bob James,Maputo,0.0773,0.701,408467,0.513,0.881,7,0.113,-14.369,0.034,90.886,4,0.752,jazz
Bessie Smith,Nobody Knows You When You're Down and Out,0.996,0.603,176800,0.0443,0.00368,4,0.177,-12.054,0.0665,66.082,3,0.231,jazz
John Coltrane,My Favorite Things,0.694,0.277,824133,0.242,0.464,4,0.113,-18.442,0.0342,175.384,3,0.275,jazz
Lionel Hampton & His Orchestra,Hot Mallets - 2002 Remastered,0.706,0.764,134973,0.478,0.00548,1,0.12,-13.003,0.0341,122.854,4,0.942,jazz
Nat King Cole,When I Fall In Love,0.8,0.162,191267,0.129,0.00247,1,0.106,-19.644,0.0356,81.561,4,0.0863,jazz
Benny Golson,Namely You,0.936,0.445,288867,0.181,0.679,7,0.146,-11.747,0.0382,118.526,4,0.299,jazz
Jamie Cullum,What A Difference A Day Made,0.859,0.628,307960,0.307,6.82e-05,5,0.0976,-10.985,0.0271,96.496,3,0.394,jazz
Sarah Vaughan,Black Coffee,0.973,0.38,200440,0.155,1.7e-05,1,0.0977,-11.977,0.0311,94.23,3,0.135,jazz
Wayne Shorter,Fee-Fi-Fo-Fum - 1999 Digital Remaster,0.76,0.457,354067,0.498,0.000631,5,0.0858,-7.74,0.037,158.114,3,0.356,jazz
Spyro Gyra,Shaker Song,0.498,0.657,291107,0.891,0.894,5,0.221,-7.765,0.0615,93.891,4,0.811,jazz
The Modern Jazz Quartet,Django,0.684,0.402,275333,0.206,0.00135,5,0.107,-19.784,0.0465,168.31,4,0.418,jazz
Thad Jones,April In Paris - 2007 - Remaster,0.736,0.509,403360,0.224,0.301,0,0.327,-11.123,0.0327,112.355,4,0.164,jazz
Benny Goodman,"Sing, Sing, Sing",0.853,0.62,520293,0.67,0.896,2,0.156,-11.575,0.0591,113.492,4,0.296,jazz
Hank Mobley,Split Feelin's - 1999 Digital Remaster,0.75,0.578,295680,0.62,0.00262,7,0.0605,-9.269,0.0407,115.543,4,0.754,jazz
Sarah Vaughan,Autumn In New York,0.929,0.184,197560,0.236,2.01e-06,0,0.0946,-12.875,0.0353,174.823,4,0.0993,jazz
Keith Jarrett,Interlude No. 3,0.993,0.511,77533,0.00211,0.982,3,0.113,-24.812,0.195,107.949,5,0.145,jazz
Miles Davis' Nonet,Boplicity - 2000 Digital Remaster,0.919,0.492,182560,0.236,5.43e-05,5,0.114,-11.874,0.0367,135.513,4,0.533,jazz
Mark Isham,Winter,0.946,0.0776,309027,0.0689,0.446,6,0.2,-22.499,0.0479,59.527,4,0.0324,jazz
John Coltrane,Blue Train - 2003 - Remaster,0.798,0.506,644013,0.493,0.00355,8,0.307,-7.759,0.0427,134.77,4,0.579,jazz
Charlie Parker,Yardbird Suite,0.924,0.776,173314,0.372,0.711,0,0.0807,-8.604,0.0521,105.342,4,0.86,jazz
Oscar Peterson,Mumbles,0.728,0.655,120853,0.39,0,3,0.229,-11.045,0.0636,94.533,4,0.682,jazz
Sun Ra,Nuclear War,0.757,0.604,463913,0.395,0,10,0.234,-13.536,0.146,85.856,4,0.357,jazz
Joshua Redman,Twilight...And Beyond,0.822,0.459,660400,0.187,0.382,1,0.104,-15.31,0.0473,143.059,4,0.253,jazz
Gerry Mulligan,My Funny Valentine,0.972,0.329,246067,0.0317,0.939,5,0.147,-21.514,0.0441,75.844,4,0.285,jazz
Maroon 5,Animals,0.000189,0.459,231013,0.741,0,4,0.481,-6.43,0.0495,189.879,4,0.33,pop
Ella Henderson,Ghost,0.0464,0.682,216107,0.836,3.13e-06,9,0.0797,-3.777,0.0425,104.987,4,0.486,pop
Iggy Azalea,Work,0.0587,0.67,250627,0.823,0,7,0.402,-5.039,0.128,139.894,4,0.441,pop
Drake,"Hold On, We're Going Home",0.00349,0.772,227880,0.407,2.4e-05,6,0.0705,-7.442,0.0907,100.006,4,0.287,pop
Ed Sheeran,Don't,0.0113,0.806,219840,0.608,0,1,0.635,-7.008,0.0659,95.049,4,0.859,pop
Jessie Ware,Say You Love Me,0.123,0.456,257484,0.415,2.53e-05,7,0.197,-8.919,0.048,174.043,3,0.259,pop
Adele,Rolling In The Deep,0.13,0.727,228141,0.76,0,8,0.0584,-5.114,0.0297,104.941,4,0.517,pop
Austin Mahone,Mmm Yeah,0.00217,0.726,231627,0.938,1.89e-06,6,0.286,-2.52,0.0419,126.024,4,0.979,pop
The Cranberries,Zombie,0.0174,0.302,308741,0.704,0.00166,7,0.36,-6.851,0.0384,166.66,4,0.29,pop
Becky G,Shower,0.0317,0.699,206167,0.529,3.59e-05,2,0.285,-7.548,0.0487,119.987,4,0.128,pop
Miley Cyrus,We Can't Stop,0.00882,0.613,231240,0.622,0,1,0.37,-5.794,0.0334,80.003,4,0.472,pop
Charli XCX,Boom Clap,0.154,0.659,169866,0.911,0.000304,4,0.191,-2.28,0.0786,91.999,4,0.598,pop
Lorde,Team,0.151,0.696,193059,0.59,0,6,0.247,-7.428,0.0904,99.984,4,0.452,pop
David Guetta,Dangerous (feat. Sam Martin),0.417,0.466,203641,0.747,9.76e-06,4,0.107,-4.838,0.0795,92.161,4,0.43,pop
Jessie J,Bang Bang,0.283,0.703,199320,0.747,0,0,0.396,-4.446,0.0895,149.974,4,0.687,pop
ScHoolboy Q,Studio,0.0582,0.719,278067,0.597,0,8,0.0604,-7.694,0.0419,133.899,3,0.577,pop
Ingrid Michaelson,Girls Chase Boys,0.031,0.473,221413,0.82,1.55e-05,8,0.0414,-5.702,0.0408,84.893,4,0.678,pop
LMFAO,Party Rock Anthem,0.0257,0.751,262147,0.733,0,5,0.224,-4.129,0.134,130.015,4,0.333,pop
Lana Del Rey,West Coast,0.179,0.351,256760,0.58,0.0356,6,0.0973,-7.66,0.0424,91.39,1,0.463,pop
Katy Perry,Dark Horse,0.00448,0.637,215672,0.591,0,6,0.144,-6.166,0.0507,131.968,4,0.344,pop
5 Seconds of Summer,Amnesia,0.0283,0.572,237248,0.499,0,2,0.213,-5.237,0.0311,101.593,4,0.121,pop
Calvin Harris,Blame,0.0282,0.412,214427,0.859,0.00715,0,0.404,-4.095,0.0852,127.934,4,0.377,pop
Drake,0 To 100 / The Catch Up,0.762,0.617,275227,0.699,0,11,0.301,-4.051,0.385,179.496,4,0.531,pop
Coldplay,A Sky Full of Stars,0.00622,0.545,267867,0.675,0.00197,6,0.214,-6.468,0.0279,124.973,4,0.167,pop
Jeremih,Don't Tell 'Em,0.527,0.859,268453,0.538,1.14e-06,2,0.137,-5.207,0.0699,98.031,4,0.344,pop
Beyoncé,XO,0.171,0.47,215947,0.792,1.28e-06,0,0.313,-8.932,0.26,170.085,4,0.219,pop
OneRepublic,I Lived,0.0728,0.596,234547,0.85,0,9,0.26,-5.402,0.0452,119.985,4,0.358,pop
Icona Pop,I Love It (feat. Charli XCX) - Original Version,0.00855,0.714,155337,0.905,2.55e-05,8,0.146,-2.663,0.0289,125.927,4,0.824,pop
FKA twigs,Two Weeks,0.0625,0.48,247547,0.717,0.000685,0,0.0814,-6.663,0.23,109.756,4,0.339,pop
Pitbull,Timber,0.0295,0.581,204160,0.963,0,11,0.139,-4.087,0.0981,129.992,4,0.792,pop
John Legend,All of Me,0.922,0.422,269560,0.264,0,8,0.132,-7.064,0.0322,119.93,4,0.331,pop
Lana Del Rey,Summertime Sadness,0.055,0.561,264773,0.647,1.02e-06,1,0.119,-6.807,0.0341,111.926,4,0.261,pop
Kiesza,Hideaway,0.102,0.861,251960,0.608,0.012,7,0.0671,-6.976,0.0504,122.959,4,0.19,pop
Yelawolf,Till It's Gone,0.408,0.753,277427,0.616,0.0348,4,0.108,-9.681,0.0583,128.988,4,0.323,pop
Meghan Trainor,All About That Bass,0.0476,0.811,188754,0.879,1.91e-06,9,0.109,-3.724,0.0514,134.064,4,0.962,pop
Ellie Goulding,Burn,0.296,0.516,231212,0.772,0,10,0.101,-5.031,0.0476,87.038,4,0.319,pop
Disclosure,Latch,0.0114,0.51,256940,0.732,0.000557,1,0.0791,-6.507,0.146,121.842,4,0.514,pop
Katy Perry,Roar,0.00778,0.667,222667,0.791,1.19e-05,7,0.415,-4.329,0.0319,89.956,4,0.413,pop
Justin Timberlake,Mirrors,0.234,0.574,484147,0.512,0,5,0.0946,-6.664,0.0503,76.899,4,0.51,pop
Rixton,Me And My Broken Heart,0.00642,0.544,193827,0.773,0,5,0.198,-4.318,0.0351,174.068,4,0.506,pop
Maroon 5,Maps,0.0205,0.742,189973,0.713,0,1,0.059,-5.522,0.0303,120.032,4,0.871,pop
Nick Jonas,Jealous,0.00906,0.699,222227,0.708,0,11,0.487,-3.835,0.108,93.023,4,0.381,pop
Lenny Kravitz,The Chamber,9.49e-05,0.661,297321,0.925,0.014,7,0.0713,-6.396,0.0327,117.524,4,0.909,pop
Carly Rae Jepsen,Call Me Maybe,0.0109,0.781,193467,0.599,1.12e-06,7,0.109,-6.501,0.0436,120.053,4,0.59,pop
The Black Eyed Peas,I Gotta Feeling - Printz Board vs [[[zuper blahq]]],0.0101,0.92,304480,0.641,0.168,11,0.673,-4.415,0.176,127.994,4,0.457,pop
Aloe Blacc,The Man,0.0346,0.526,254880,0.772,0,11,0.214,-7.229,0.0479,85.876,4,0.511,pop
OneRepublic,Counting Stars,0.0649,0.663,257840,0.714,0,1,0.116,-4.944,0.038,121.99,4,0.471,pop
Foster The People,Pumped Up Kicks,0.145,0.733,239600,0.71,0.115,5,0.0956,-5.849,0.0292,127.975,4,0.963,pop
Nicki Minaj,Anaconda,0.0562,0.937,260827,0.649,6.35e-05,9,0.187,-5.426,0.149,130.001,4,0.776,pop
Macklemore & Ryan Lewis,Thrift Shop - feat. Wanz,0.0619,0.781,235613,0.526,0,6,0.0457,-6.985,0.293,94.992,4,0.661,pop
Hilary Duff,All About You,0.00506,0.544,162053,0.874,0.000229,1,0.0782,-5.108,0.0552,158.128,4,0.635,pop
G.R.L.,Ugly Heart,0.019,0.65,198307,0.786,0,9,0.323,-5.488,0.0463,124.96,4,0.447,pop
Jason Mraz,I Won't Give Up,0.694,0.585,240166,0.303,0,4,0.115,-10.058,0.0398,136.703,3,0.144,pop
Banks,Beggin For Thread,0.000763,0.602,249740,0.714,0.107,5,0.257,-6.185,0.0277,107.989,4,0.412,pop
Lady Gaga,Applause,0.023,0.673,212333,0.787,1.61e-06,7,0.137,-4.278,0.0533,139.908,4,0.708,pop
Ariana Grande,Problem,0.0176,0.604,193893,0.805,9.85e-06,1,0.133,-5.363,0.245,102.75,4,0.601,pop
Jennifer Lopez,Booty,0.00332,0.682,203280,0.951,6.1e-05,0,0.149,-4.624,0.05,128.951,4,0.497,pop
David Guetta,Lovers on the Sun (feat. Sam Martin),0.0932,0.645,203520,0.891,3.88e-06,6,0.379,-2.505,0.0387,124.915,4,0.564,pop
Tove Lo,Habits (Stay High),0.0557,0.691,208000,0.712,2.73e-05,5,0.0896,-3.421,0.0327,110.007,4,0.417,pop
Paramore,Ain't It Fun,0.154,0.61,296520,0.893,4.41e-05,9,0.021,-3.681,0.0921,104.031,4,0.666,pop
Kiesza,Giant In My Heart,0.25,0.817,269120,0.588,0.00352,4,0.584,-6.849,0.147,122.957,4,0.418,pop
Ariana Grande,Break Free,0.0064,0.687,214840,0.702,4.35e-05,7,0.204,-5.324,0.0455,129.956,4,0.254,pop
Demi Lovato,Really Don't Care,0.0953,0.704,201600,0.732,0,7,0.127,-3.553,0.0752,120.995,4,0.791,pop
Christina Perri,human,0.132,0.439,250707,0.489,0.000643,8,0.114,-6.286,0.0368,143.808,4,0.247,pop
Ed Sheeran,Sing,0.304,0.818,235382,0.67,1.22e-06,8,0.0601,-4.451,0.0472,119.988,4,0.939,pop
Bruno Mars,When I Was Your Man,0.932,0.612,213827,0.28,0,0,0.088,-8.648,0.0434,72.795,4,0.4,pop
Sam Smith,I'm Not The Only One,0.562,0.515,239317,0.494,1.82e-05,5,0.0771,-5.78,0.0416,81.329,4,0.48,pop
Justin Timberlake,Not a Bad Thing,0.271,0.594,266294,0.729,0,2,0.383,-5.774,0.0626,86.032,4,0.485,pop
Macklemore & Ryan Lewis,Can't Hold Us - feat. Ray Dalton,0.0291,0.641,258343,0.922,0,2,0.0862,-4.457,0.0786,146.078,4,0.85,pop
Gwen Stefani,Baby Don't Lie,0.0118,0.688,202533,0.551,0.226,10,0.102,-5.49,0.0315,99.964,4,0.27,pop
Paramore,Still Into You,0.0098,0.602,216013,0.923,0,5,0.0561,-3.763,0.044,136.01,4,0.74,pop
Jason Derulo,Trumpets,0.555,0.635,217419,0.691,0,0,0.097,-4.862,0.258,82.142,4,0.63,pop
T.I.,No Mediocre,0.114,0.767,201600,0.454,0,1,0.0813,-9.574,0.0475,95.479,4,0.199,pop
Katy Perry,This Is How We Do,0.0236,0.686,204285,0.635,0,9,0.0819,-6.062,0.045,95.998,4,0.782,pop
Lorde,Royals,0.106,0.616,190185,0.432,0,7,0.132,-9.546,0.133,84.778,4,0.313,pop
Demi Lovato,Let It Go - Single Version,0.0162,0.501,224387,0.616,0,7,0.508,-6.438,0.0363,139.814,4,0.216,pop
Miley Cyrus,Wrecking Ball,0.407,0.53,221360,0.422,0,5,0.107,-6.262,0.0342,119.964,4,0.334,pop
Charli XCX,Break The Rules,0.0305,0.676,203908,0.926,0.000658,0,0.0771,-2.244,0.0425,124.019,4,0.82,pop
5 Seconds of Summer,Good Girls,0.0131,0.531,206424,0.915,0,4,0.119,-5.215,0.0828,141.06,4,0.566,pop
Jason Derulo,Wiggle (feat. Snoop Dogg),0.0802,0.697,193296,0.621,0,9,0.162,-6.886,0.25,81.946,4,0.696,pop
Iggy Azalea,Fancy,0.091,0.911,199938,0.713,0,8,0.049,-4.141,0.0683,94.977,4,0.37,pop
Colbie Caillat,Try,0.791,0.607,224573,0.367,0,1,0.106,-9.758,0.0288,139.959,4,0.541,pop
Pharrell Williams,Come Get It Bae,0.266,0.934,201933,0.798,4.54e-05,0,0.0962,-5.665,0.0849,120.162,4,0.89,pop
Rihanna,Diamonds,0.00146,0.541,225200,0.684,0,11,0.136,-5.957,0.0513,91.954,4,0.399,pop
Trey Songz,Na Na,0.328,0.67,231907,0.476,0,9,0.104,-6.253,0.0406,96.975,4,0.226,pop
Iggy Azalea,Black Widow,0.2,0.739,209423,0.724,0.000257,3,0.109,-3.761,0.168,164.006,4,0.527,pop
Meghan Trainor,Lips Are Movin,0.0506,0.775,182667,0.825,1.03e-06,7,0.111,-5.402,0.0464,139.091,4,0.945,pop
Echosmith,Cool Kids,0.0372,0.719,237627,0.671,8.21e-06,8,0.12,-6.279,0.0336,130.027,4,0.794,pop
John Newman,Love Me Again,0.00407,0.497,239894,0.884,0.000326,2,0.0968,-4.717,0.0436,126.023,4,0.216,pop
David Guetta,Titanium (feat. Sia) [Extended],0.00938,0.733,312500,0.558,0.421,0,0.0655,-5.129,0.179,126.001,4,0.467,pop
DJ Khaled,Hold You Down,0.208,0.507,293253,0.664,0,6,0.165,-4.763,0.0669,151.873,3,0.443,pop
Coldplay,Magic,0.0262,0.738,285014,0.483,0.616,6,0.106,-8.915,0.0403,93.458,4,0.358,pop
Ed Sheeran,Thinking Out Loud,0.474,0.781,281560,0.445,0,2,0.184,-6.061,0.0295,78.998,4,0.584,pop
Sam Smith,Stay With Me,0.573,0.42,172724,0.435,0.000113,0,0.11,-6.437,0.0396,84.088,4,0.162,pop
Kendrick Lamar,i,0.0283,0.757,232067,0.886,5e-06,1,0.245,-5.343,0.0634,121.961,4,0.902,pop
Ariana Grande,Love Me Harder,0.00937,0.472,236133,0.714,0,1,0.0764,-4.389,0.0334,98.992,4,0.235,pop
Coldplay,The Scientist,0.727,0.56,309600,0.442,1.71e-05,5,0.11,-7.224,0.0243,146.448,4,0.21,pop
Calvin Harris,We Found Love,0.0234,0.738,215520,0.776,0.0018,1,0.0775,-4.808,0.0392,127.984,4,0.628,pop
One Direction,Steal My Girl,0.00337,0.47,227120,0.756,0,10,0.145,-5.96,0.0383,77.1,4,0.517,pop
Wiz Khalifa,We Dem Boyz,0.00689,0.717,224933,0.862,0,8,0.321,-4.736,0.054,130.021,4,0.512,pop
Pink Floyd,The Great Gig In The Sky - 2011 Remastered Version,0.768,0.275,283872,0.216,0.897,5,0.0832,-13.818,0.0345,116.388,4,0.176,psych-rock
Dead Meadow,Greensky Greenlake,0.699,0.269,274067,0.453,0.925,6,0.114,-9.162,0.0324,132.514,4,0.139,psych-rock
La Femme,La Femme,0.683,0.507,181693,0.68,0.755,4,0.135,-6.767,0.0439,119.987,4,0.247,psych-rock
Night Beats,Meet Mr. Fork,0.135,0.366,264227,0.618,0.0368,7,0.275,-7.249,0.0404,120.655,4,0.238,psych-rock
Unknown Mortal Orchestra,One at a Time,0.0294,0.478,148520,0.826,0.000217,9,0.14,-6.334,0.0901,98.578,4,0.613,psych-rock
Tame Impala,Endors Toi,0.0302,0.242,186640,0.924,0.461,3,0.36,-3.327,0.0804,129.155,4,0.323,psych-rock
The Black Angels,True Believers,0.0168,0.278,273267,0.76,0.046,7,0.11,-6.879,0.051,111.454,4,0.0375,psych-rock
Jimi Hendrix,Are You Experienced?,0.0277,0.403,255613,0.763,0.00985,8,0.148,-6.727,0.118,82.812,4,0.428,psych-rock
Warpaint,Baby,0.961,0.449,303640,0.104,0.000418,9,0.114,-18.118,0.037,129.154,3,0.15,psych-rock
Melody's Echo Chamber,I Follow You,0.0174,0.41,215587,0.78,0.408,9,0.233,-4.941,0.0327,100.452,4,0.71,psych-rock
Tame Impala,Sun's Coming Up,0.956,0.286,320293,0.806,0.0764,7,0.615,-7.056,0.0937,123.858,3,0.296,psych-rock
Loop,Vapour (Remastered),4.86e-06,0.202,368373,0.989,0.844,2,0.0697,-5.714,0.133,128.776,4,0.377,psych-rock
Pond,Eye Pattern Blindness,0.135,0.239,356520,0.664,0.361,11,0.0831,-5.416,0.0509,159.922,4,0.352,psych-rock
Dead Meadow,Untitled,0.726,0.577,111987,0.325,0.48,11,0.112,-9.249,0.0309,136.971,3,0.456,psych-rock
Allah-Las,Catamaran,0.00692,0.564,212986,0.846,0.00175,4,0.0452,-5.897,0.0437,122.035,4,0.695,psych-rock
ACID MOTHERS TEMPLE,4000000000000000 Love Hotel,0.37,0.105,411760,0.979,0.447,5,0.306,-4.015,0.178,87.155,1,0.0385,psych-rock
Goat,Run To Your Mama,0.339,0.399,142480,0.903,0.843,2,0.121,-4.272,0.0805,206.487,4,0.565,psych-rock
Quilt,Penobska Oakwalk,0.719,0.477,175800,0.54,1.17e-06,7,0.103,-7.27,0.0258,93.715,4,0.073,psych-rock
Unknown Mortal Orchestra,No Need for A Leader,0.000826,0.606,344507,0.7,0.763,3,0.323,-10.64,0.0517,164.818,4,0.835,psych-rock
The Animals,The House Of The Rising Sun,0.000334,0.316,269907,0.484,0.00445,9,0.0912,-9.11,0.0308,117.363,3,0.294,psych-rock
Black Mountain,Stormy High,0.00465,0.415,273707,0.918,0.543,6,0.122,-5.819,0.0392,120.095,4,0.539,psych-rock
Bon Jovi,You Give Love A Bad Name,0.0528,0.53,223147,0.964,4.84e-06,0,0.372,-2.571,0.0553,122.807,4,0.819,psych-rock
Moon Duo,Sparks,0.00157,0.442,211320,0.896,0.95,4,0.303,-4.204,0.0589,125.99,4,0.388,psych-rock
Love,The Red Telephone,0.569,0.465,286227,0.387,4e-05,7,0.117,-13.505,0.0299,110.495,4,0.0931,psych-rock
Cream,White Room,0.178,0.555,298227,0.576,0.00459,0,0.0419,-13.451,0.0295,109.833,4,0.492,psych-rock
Peaking Lights,All the Sun That Shines,0.0899,0.652,412533,0.613,0.795,8,0.11,-12.123,0.0401,108.115,4,0.592,psych-rock
DIIV,Human,0.0482,0.351,177480,0.87,0.819,5,0.0769,-3.682,0.0401,147.955,4,0.578,psych-rock
The Growlers,Someday,0.953,0.402,215780,0.772,0.86,10,0.172,-4.578,0.0394,156.116,4,0.737,psych-rock
Moon Duo,Circles,0.000317,0.469,225800,0.947,0.42,2,0.0527,-3.947,0.0388,149.966,4,0.564,psych-rock
Goat,Diarabi,0.000226,0.216,176120,0.699,0.852,2,0.243,-4.084,0.0467,67.73,4,0.234,psych-rock
Pond,Giant Tortoise,0.00557,0.271,252824,0.687,0.117,4,0.191,-7.244,0.0428,78.11,4,0.216,psych-rock
Pink Floyd,Money - 2011 Remastered Version,0.0241,0.469,382834,0.537,0.00201,9,0.269,-10.421,0.152,124.193,1,0.788,psych-rock
Jimi Hendrix,The Wind Cries Mary,0.346,0.481,200493,0.488,0.00896,10,0.238,-10.538,0.0509,79.237,4,0.306,psych-rock
Earthless,Cherry Red,0.0277,0.238,276000,0.889,0.485,6,0.142,-7.931,0.145,171.68,4,0.4,psych-rock
The West Coast Pop Art Experimental Band,If You Want This Love,0.0805,0.55,172667,0.576,3.21e-05,4,0.3,-11.861,0.0327,134.773,4,0.872,psych-rock
The Brian Jonestown Massacre,Illuminomi,0.0267,0.453,228893,0.775,0,2,0.395,-2.808,0.0289,138.081,4,0.683,psych-rock
Dead Meadow,Sleepy Silver Door,0.444,0.365,452747,0.632,0.708,11,0.127,-6.574,0.0303,129.545,4,0.292,psych-rock
The Black Angels,Haunting at 1300 McKinley,0.000184,0.483,144000,0.877,0.00552,2,0.198,-4.206,0.0386,111.959,4,0.454,psych-rock
Unknown Mortal Orchestra,Swim and Sleep [Like a Shark],0.124,0.766,165227,0.806,0.171,8,0.119,-10.011,0.0403,123.509,4,0.764,psych-rock
Goat,Let It bleed,0.00127,0.537,234787,0.945,0.685,7,0.0949,-2.288,0.0408,97.928,4,0.899,psych-rock
The Horrors,Still Life,0.00192,0.392,321133,0.677,0.00495,7,0.565,-6.165,0.0281,170.096,4,0.522,psych-rock
